,ano,cnae_secao,Estado,ativo_problematico_deflacionado
282,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,AMAPÁ,94878538.87186426
283,2017,PJ - Construção,AMAPÁ,22699130.673834477
284,2017,PJ - Educação,AMAPÁ,3511484.3958526924
285,2017,PJ - Eletricidade e gás,AMAPÁ,0.0
286,2017,PJ - Indústrias de transformação,AMAPÁ,8123197.217115962
287,2017,PJ - Indústrias extrativas,AMAPÁ,1126111.0799747473
288,2017,PJ - Informação e comunicação,AMAPÁ,892381.0987809538
289,2017,PJ - Outras atividades de serviços,AMAPÁ,1127507.8143610782
290,2017,PJ - Saúde humana e serviços sociais,AMAPÁ,761014.5912312333
291,2017,"PJ - Transporte, armazenagem e correio",AMAPÁ,85159068.71653026
292,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",AMAPÁ,432474.7565333878
293,2017,"PJ - Administração pública, defesa e seguridade social",BAHIA,71510758.83621861
294,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,213071882.13520935
295,2017,PJ - Alojamento e alimentação,BAHIA,125922782.02117497
296,2017,"PJ - Artes, cultura, esporte e recreação",BAHIA,19629343.31519122
297,2017,PJ - Atividades administrativas e serviços complementares,BAHIA,178847720.37078556
298,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",BAHIA,54300304.87697493
299,2017,PJ - Atividades imobiliárias,BAHIA,119971479.67572701
300,2017,"PJ - Atividades profissionais, científicas e técnicas",BAHIA,107144822.7928544
301,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,BAHIA,1219495823.5804465
302,2017,PJ - Construção,BAHIA,697772576.5823929
303,2017,PJ - Educação,BAHIA,34358452.32874157
304,2017,PJ - Eletricidade e gás,BAHIA,171879483.986281
305,2017,PJ - Indústrias de transformação,BAHIA,2360913040.753114
306,2017,PJ - Indústrias extrativas,BAHIA,356659851.32688683
307,2017,PJ - Informação e comunicação,BAHIA,19535095.967477858
308,2017,PJ - Outras atividades de serviços,BAHIA,27123562.916919786
309,2017,PJ - Saúde humana e serviços sociais,BAHIA,63479754.46640398
310,2017,PJ - Serviços domésticos,BAHIA,23616.689173377727
311,2017,"PJ - Transporte, armazenagem e correio",BAHIA,1043219987.2540675
312,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,12720592.711096678
313,2017,"PJ - Administração pública, defesa e seguridade social",CEARÁ,0.0
314,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,94683573.40773505
315,2017,PJ - Alojamento e alimentação,CEARÁ,50736546.81013073
316,2017,"PJ - Artes, cultura, esporte e recreação",CEARÁ,4547349.261328915
317,2017,PJ - Atividades administrativas e serviços complementares,CEARÁ,90377565.47053497
318,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",CEARÁ,923117839.2346392
319,2017,PJ - Atividades imobiliárias,CEARÁ,34357930.64101942
320,2017,"PJ - Atividades profissionais, científicas e técnicas",CEARÁ,25841556.34080043
321,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,CEARÁ,816877437.0949061
322,2017,PJ - Construção,CEARÁ,498529898.3081389
323,2017,PJ - Educação,CEARÁ,12753359.073315727
324,2017,PJ - Eletricidade e gás,CEARÁ,740828785.31428
325,2017,PJ - Indústrias de transformação,CEARÁ,1244143102.6939323
326,2017,PJ - Indústrias extrativas,CEARÁ,3825854.558665683
327,2017,PJ - Informação e comunicação,CEARÁ,32969155.71027125
328,2017,PJ - Outras atividades de serviços,CEARÁ,11344246.577200139
329,2017,PJ - Saúde humana e serviços sociais,CEARÁ,8433727.688885547
330,2017,PJ - Serviços domésticos,CEARÁ,0.0
331,2017,"PJ - Transporte, armazenagem e correio",CEARÁ,94758631.66764596
332,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",CEARÁ,6243729.698805391
333,2017,"PJ - Administração pública, defesa e seguridade social",DISTRITO FEDERAL,28134.16892172876
334,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",DISTRITO FEDERAL,11503627.876749797
335,2017,PJ - Alojamento e alimentação,DISTRITO FEDERAL,77046015.86717226
336,2017,"PJ - Artes, cultura, esporte e recreação",DISTRITO FEDERAL,20150389.823583707
337,2017,PJ - Atividades administrativas e serviços complementares,DISTRITO FEDERAL,98225007.61062738
338,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",DISTRITO FEDERAL,14336228.556205416
339,2017,PJ - Atividades imobiliárias,DISTRITO FEDERAL,23879863.649919152
340,2017,"PJ - Atividades profissionais, científicas e técnicas",DISTRITO FEDERAL,49383132.744319186
341,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,DISTRITO FEDERAL,462082490.1288065
342,2017,PJ - Construção,DISTRITO FEDERAL,2594026785.086324
343,2017,PJ - Educação,DISTRITO FEDERAL,13894895.072287897
344,2017,PJ - Eletricidade e gás,DISTRITO FEDERAL,0.0
345,2017,PJ - Indústrias de transformação,DISTRITO FEDERAL,68739679.21472844
346,2017,PJ - Indústrias extrativas,DISTRITO FEDERAL,2123.3529427727876
347,2017,PJ - Informação e comunicação,DISTRITO FEDERAL,28718437.521106165
348,2017,PJ - Organismos internacionais e outras instituições extraterritoriais,DISTRITO FEDERAL,0.0
349,2017,PJ - Outras atividades de serviços,DISTRITO FEDERAL,20588509.606477983
350,2017,PJ - Saúde humana e serviços sociais,DISTRITO FEDERAL,21971510.53607149
351,2017,PJ - Serviços domésticos,DISTRITO FEDERAL,122740.8132436711
352,2017,"PJ - Transporte, armazenagem e correio",DISTRITO FEDERAL,194799265.91398278
353,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",DISTRITO FEDERAL,4164099.6313659153
354,2017,"PJ - Administração pública, defesa e seguridade social",ESPÍRITO SANTO,1149246.7910439728
355,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",ESPÍRITO SANTO,78560000.7043991
356,2017,PJ - Alojamento e alimentação,ESPÍRITO SANTO,45349213.713948555
357,2017,"PJ - Artes, cultura, esporte e recreação",ESPÍRITO SANTO,6002039.9909026325
358,2017,PJ - Atividades administrativas e serviços complementares,ESPÍRITO SANTO,97260287.22874981
359,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",ESPÍRITO SANTO,15598121.67997927
360,2017,PJ - Atividades imobiliárias,ESPÍRITO SANTO,562940206.6978487
361,2017,"PJ - Atividades profissionais, científicas e técnicas",ESPÍRITO SANTO,61364404.58988354
362,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,ESPÍRITO SANTO,997076628.3013357
363,2017,PJ - Construção,ESPÍRITO SANTO,301892185.23173267
364,2017,PJ - Educação,ESPÍRITO SANTO,11795588.784374207
365,2017,PJ - Eletricidade e gás,ESPÍRITO SANTO,0.0
366,2017,PJ - Indústrias de transformação,ESPÍRITO SANTO,457336169.5932044
367,2017,PJ - Indústrias extrativas,ESPÍRITO SANTO,32817468.081165843
368,2017,PJ - Informação e comunicação,ESPÍRITO SANTO,8980681.049866889
369,2017,PJ - Outras atividades de serviços,ESPÍRITO SANTO,10634442.97732163
370,2017,PJ - Saúde humana e serviços sociais,ESPÍRITO SANTO,32001065.45860607
371,2017,PJ - Serviços domésticos,ESPÍRITO SANTO,23257.41967742949
372,2017,"PJ - Transporte, armazenagem e correio",ESPÍRITO SANTO,326325316.1783117
373,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",ESPÍRITO SANTO,10713741.408973617
374,2017,"PJ - Administração pública, defesa e seguridade social",GOIÁS,6504308.452560778
375,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",GOIÁS,121886713.35216416
376,2017,PJ - Alojamento e alimentação,GOIÁS,76596628.69771715
377,2017,"PJ - Artes, cultura, esporte e recreação",GOIÁS,10914704.37724518
378,2017,PJ - Atividades administrativas e serviços complementares,GOIÁS,238377735.17661697
379,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",GOIÁS,42522244.46386853
380,2017,PJ - Atividades imobiliárias,GOIÁS,31132736.396541808
381,2017,"PJ - Atividades profissionais, científicas e técnicas",GOIÁS,55551843.51008739
382,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,GOIÁS,1119233920.1833432
383,2017,PJ - Construção,GOIÁS,582123660.4274287
384,2017,PJ - Educação,GOIÁS,25909085.66662341
385,2017,PJ - Eletricidade e gás,GOIÁS,6778.15817576481
386,2017,PJ - Indústrias de transformação,GOIÁS,1485040961.6894462
387,2017,PJ - Indústrias extrativas,GOIÁS,3996758.117079905
388,2017,PJ - Informação e comunicação,GOIÁS,23192229.385542437
389,2017,PJ - Outras atividades de serviços,GOIÁS,16836062.067053713
390,2017,PJ - Saúde humana e serviços sociais,GOIÁS,39001791.209117666
391,2017,PJ - Serviços domésticos,GOIÁS,7820.028868961619
392,2017,"PJ - Transporte, armazenagem e correio",GOIÁS,235246732.07536513
393,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",GOIÁS,20542998.625905275
394,2017,"PJ - Administração pública, defesa e seguridade social",MARANHÃO,48380.052921665934
395,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MARANHÃO,109381780.81171839
396,2017,PJ - Alojamento e alimentação,MARANHÃO,19523577.34170608
397,2017,"PJ - Artes, cultura, esporte e recreação",MARANHÃO,4503003.107238709
398,2017,PJ - Atividades administrativas e serviços complementares,MARANHÃO,70002162.74319205
399,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",MARANHÃO,1215359.7529345439
400,2017,PJ - Atividades imobiliárias,MARANHÃO,7194882.078786734
401,2017,"PJ - Atividades profissionais, científicas e técnicas",MARANHÃO,17350594.209630318
402,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,MARANHÃO,388739530.8400702
403,2017,PJ - Construção,MARANHÃO,136229928.08821976
404,2017,PJ - Educação,MARANHÃO,12981450.792750489
405,2017,PJ - Eletricidade e gás,MARANHÃO,0.0
406,2017,PJ - Indústrias de transformação,MARANHÃO,182759009.166785
407,2017,PJ - Indústrias extrativas,MARANHÃO,1923712.366048684
408,2017,PJ - Informação e comunicação,MARANHÃO,4444990.993310321
409,2017,PJ - Outras atividades de serviços,MARANHÃO,8542406.982536215
410,2017,PJ - Saúde humana e serviços sociais,MARANHÃO,13003925.118257556
411,2017,PJ - Serviços domésticos,MARANHÃO,2205.9244656699543
412,2017,"PJ - Transporte, armazenagem e correio",MARANHÃO,79052425.55873385
413,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MARANHÃO,4116829.501845531
414,2017,"PJ - Administração pública, defesa e seguridade social",MINAS GERAIS,172890791.652468
415,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MINAS GERAIS,180230773.8175486
416,2017,PJ - Alojamento e alimentação,MINAS GERAIS,266029327.21646821
417,2017,"PJ - Artes, cultura, esporte e recreação",MINAS GERAIS,27088706.44184566
418,2017,PJ - Atividades administrativas e serviços complementares,MINAS GERAIS,665667304.2351327
419,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",MINAS GERAIS,321852878.85001504
420,2017,PJ - Atividades imobiliárias,MINAS GERAIS,237910072.4524057
421,2017,"PJ - Atividades profissionais, científicas e técnicas",MINAS GERAIS,199115065.60559624
422,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,MINAS GERAIS,2600211612.9837155
423,2017,PJ - Construção,MINAS GERAIS,1357700119.1086466
424,2017,PJ - Educação,MINAS GERAIS,82417464.98681639
425,2017,PJ - Eletricidade e gás,MINAS GERAIS,242087763.40253198
426,2017,PJ - Indústrias de transformação,MINAS GERAIS,4040653432.2547383
427,2017,PJ - Indústrias extrativas,MINAS GERAIS,104935680.97951211
428,2017,PJ - Informação e comunicação,MINAS GERAIS,99000380.17097759
429,2017,PJ - Outras atividades de serviços,MINAS GERAIS,52824609.66549457
430,2017,PJ - Saúde humana e serviços sociais,MINAS GERAIS,61054330.938862376
431,2017,PJ - Serviços domésticos,MINAS GERAIS,125347.61154017213
432,2017,"PJ - Transporte, armazenagem e correio",MINAS GERAIS,983757524.7655717
433,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MINAS GERAIS,19209055.253255732
434,2017,"PJ - Administração pública, defesa e seguridade social",MATO GROSSO DO SUL,319720.434187449
435,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO DO SUL,167814637.2368781
436,2017,PJ - Alojamento e alimentação,MATO GROSSO DO SUL,33316838.663302787
437,2017,"PJ - Artes, cultura, esporte e recreação",MATO GROSSO DO SUL,4513072.413673033
438,2017,PJ - Atividades administrativas e serviços complementares,MATO GROSSO DO SUL,276464159.86120754
439,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO DO SUL,1511536.2411421572
440,2017,PJ - Atividades imobiliárias,MATO GROSSO DO SUL,10493227.995730951
441,2017,"PJ - Atividades profissionais, científicas e técnicas",MATO GROSSO DO SUL,36684795.95291683
442,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO DO SUL,402578468.71908754
443,2017,PJ - Construção,MATO GROSSO DO SUL,77310224.0263918
444,2017,PJ - Educação,MATO GROSSO DO SUL,6464257.522412339
445,2017,PJ - Eletricidade e gás,MATO GROSSO DO SUL,0.0
446,2017,PJ - Indústrias de transformação,MATO GROSSO DO SUL,1049190675.294574
447,2017,PJ - Indústrias extrativas,MATO GROSSO DO SUL,4316516.644516302
448,2017,PJ - Informação e comunicação,MATO GROSSO DO SUL,5369805.551849677
449,2017,PJ - Outras atividades de serviços,MATO GROSSO DO SUL,11626735.48324499
450,2017,PJ - Saúde humana e serviços sociais,MATO GROSSO DO SUL,31333021.806565806
451,2017,PJ - Serviços domésticos,MATO GROSSO DO SUL,0.0
452,2017,"PJ - Transporte, armazenagem e correio",MATO GROSSO DO SUL,84226834.13534853
453,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO DO SUL,60354982.59374472
454,2017,"PJ - Administração pública, defesa e seguridade social",MATO GROSSO,34304.529653872734
455,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO,633408724.9838915
456,2017,PJ - Alojamento e alimentação,MATO GROSSO,95420610.9151227
457,2017,"PJ - Artes, cultura, esporte e recreação",MATO GROSSO,5245791.773387965
458,2017,PJ - Atividades administrativas e serviços complementares,MATO GROSSO,57452292.85769999
459,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO,144456456.57796046
460,2017,PJ - Atividades imobiliárias,MATO GROSSO,24344048.026699357
461,2017,"PJ - Atividades profissionais, científicas e técnicas",MATO GROSSO,18354298.327764183
462,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO,1191287288.679214
463,2017,PJ - Construção,MATO GROSSO,294266823.92684835
464,2017,PJ - Educação,MATO GROSSO,10532425.162631888
465,2017,PJ - Eletricidade e gás,MATO GROSSO,1773537.4320596776
466,2017,PJ - Indústrias de transformação,MATO GROSSO,584175543.1418773
467,2017,PJ - Indústrias extrativas,MATO GROSSO,13155619.051050069
468,2017,PJ - Informação e comunicação,MATO GROSSO,25778009.115124132
469,2017,PJ - Outras atividades de serviços,MATO GROSSO,7203034.6576521145
470,2017,PJ - Saúde humana e serviços sociais,MATO GROSSO,18012793.937036186
471,2017,PJ - Serviços domésticos,MATO GROSSO,2810.5090623154724
472,2017,"PJ - Transporte, armazenagem e correio",MATO GROSSO,227991208.77065676
473,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO,374086255.073924
474,2017,"PJ - Administração pública, defesa e seguridade social",PARÁ,27949405.209244616
475,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARÁ,414478904.99584514
476,2017,PJ - Alojamento e alimentação,PARÁ,36086582.83851285
477,2017,"PJ - Artes, cultura, esporte e recreação",PARÁ,6565603.079374208
478,2017,PJ - Atividades administrativas e serviços complementares,PARÁ,122735944.3570903
479,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",PARÁ,2959057.5365812555
480,2017,PJ - Atividades imobiliárias,PARÁ,366105465.75356865
481,2017,"PJ - Atividades profissionais, científicas e técnicas",PARÁ,17801204.66040405
482,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,PARÁ,570196943.5097716
483,2017,PJ - Construção,PARÁ,378392222.8708713
484,2017,PJ - Educação,PARÁ,10889991.619225832
485,2017,PJ - Eletricidade e gás,PARÁ,24695488.356821414
486,2017,PJ - Indústrias de transformação,PARÁ,398456223.6179791
487,2017,PJ - Indústrias extrativas,PARÁ,6284594.238392299
488,2017,PJ - Informação e comunicação,PARÁ,9664633.039145676
489,2017,PJ - Outras atividades de serviços,PARÁ,4236740.081586595
490,2017,PJ - Saúde humana e serviços sociais,PARÁ,26605839.671699293
491,2017,PJ - Serviços domésticos,PARÁ,0.0
492,2017,"PJ - Transporte, armazenagem e correio",PARÁ,94068503.84088324
493,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",PARÁ,4300941.3859705385
494,2017,"PJ - Administração pública, defesa e seguridade social",PARAÍBA,275.54568616119104
495,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARAÍBA,33996491.14484384
496,2017,PJ - Alojamento e alimentação,PARAÍBA,35441870.1356099
497,2017,"PJ - Artes, cultura, esporte e recreação",PARAÍBA,2985564.852646586
498,2017,PJ - Atividades administrativas e serviços complementares,PARAÍBA,13764951.056125576
499,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",PARAÍBA,3308790.4893277846
500,2017,PJ - Atividades imobiliárias,PARAÍBA,29840834.14328796
501,2017,"PJ - Atividades profissionais, científicas e técnicas",PARAÍBA,9487873.965446575
502,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,PARAÍBA,249389297.18384528
503,2017,PJ - Construção,PARAÍBA,146887003.89149922
504,2017,PJ - Educação,PARAÍBA,5999931.739696275
505,2017,PJ - Eletricidade e gás,PARAÍBA,25765.202639298954
506,2017,PJ - Indústrias de transformação,PARAÍBA,77429394.67527378
507,2017,PJ - Indústrias extrativas,PARAÍBA,4138632.179658961
508,2017,PJ - Informação e comunicação,PARAÍBA,12651651.942284128
509,2017,PJ - Outras atividades de serviços,PARAÍBA,6629652.363226585
510,2017,PJ - Saúde humana e serviços sociais,PARAÍBA,6017146.268684215
511,2017,PJ - Serviços domésticos,PARAÍBA,3018.1376035555
512,2017,"PJ - Transporte, armazenagem e correio",PARAÍBA,20253791.41282135
513,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",PARAÍBA,457480.26320434705
514,2017,"PJ - Administração pública, defesa e seguridade social",PERNAMBUCO,1956461159.4715273
515,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",PERNAMBUCO,42110876.620768145
516,2017,PJ - Alojamento e alimentação,PERNAMBUCO,70547392.5134435
517,2017,"PJ - Artes, cultura, esporte e recreação",PERNAMBUCO,6480267.450685596
518,2017,PJ - Atividades administrativas e serviços complementares,PERNAMBUCO,181685871.35861972
519,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",PERNAMBUCO,286517950.91523486
520,2017,PJ - Atividades imobiliárias,PERNAMBUCO,17605272.305567373
521,2017,"PJ - Atividades profissionais, científicas e técnicas",PERNAMBUCO,52402224.116067916
522,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,PERNAMBUCO,867216816.9540179
523,2017,PJ - Construção,PERNAMBUCO,1414876332.8526936
524,2017,PJ - Educação,PERNAMBUCO,18945954.048604187
525,2017,PJ - Eletricidade e gás,PERNAMBUCO,116115581.03939778
526,2017,PJ - Indústrias de transformação,PERNAMBUCO,2058083272.1464643
527,2017,PJ - Indústrias extrativas,PERNAMBUCO,4131661.182883096
528,2017,PJ - Informação e comunicação,PERNAMBUCO,17203259.5272617
529,2017,PJ - Outras atividades de serviços,PERNAMBUCO,25022516.919816073
530,2017,PJ - Saúde humana e serviços sociais,PERNAMBUCO,11955159.913021738
531,2017,PJ - Serviços domésticos,PERNAMBUCO,0.0
532,2017,"PJ - Transporte, armazenagem e correio",PERNAMBUCO,297041934.4241115
533,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",PERNAMBUCO,7595150.687874302
534,2017,"PJ - Administração pública, defesa e seguridade social",PIAUÍ,389663710.06828743
535,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,43269542.84199686
536,2017,PJ - Alojamento e alimentação,PIAUÍ,13938955.689686792
537,2017,"PJ - Artes, cultura, esporte e recreação",PIAUÍ,655181.9613385892
538,2017,PJ - Atividades administrativas e serviços complementares,PIAUÍ,26409370.06648929
539,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,754199.3700865633
540,2017,PJ - Atividades imobiliárias,PIAUÍ,2494062.180287958
541,2017,"PJ - Atividades profissionais, científicas e técnicas",PIAUÍ,6262740.751505183
542,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,242242206.58339322
543,2017,PJ - Construção,PIAUÍ,57785952.66907012
544,2017,PJ - Educação,PIAUÍ,6628717.98056574
545,2017,PJ - Eletricidade e gás,PIAUÍ,1578637744.5330298
546,2017,PJ - Indústrias de transformação,PIAUÍ,43437255.36554878
547,2017,PJ - Indústrias extrativas,PIAUÍ,555551.9562110058
548,2017,PJ - Informação e comunicação,PIAUÍ,1366119.3844041086
549,2017,PJ - Outras atividades de serviços,PIAUÍ,13715521.310516177
550,2017,PJ - Saúde humana e serviços sociais,PIAUÍ,8246883.800326214
551,2017,PJ - Serviços domésticos,PIAUÍ,0.0
552,2017,"PJ - Transporte, armazenagem e correio",PIAUÍ,12613641.630879767
553,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,5737664.072268234
554,2017,"PJ - Administração pública, defesa e seguridade social",PARANÁ,504623.28870261955
555,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,135482557.59048843
556,2017,PJ - Alojamento e alimentação,PARANÁ,187261359.83563033
557,2017,"PJ - Artes, cultura, esporte e recreação",PARANÁ,12433344.317943968
558,2017,PJ - Atividades administrativas e serviços complementares,PARANÁ,209366085.41854924
559,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",PARANÁ,19734650.854726303
560,2017,PJ - Atividades imobiliárias,PARANÁ,79464623.8346613
561,2017,"PJ - Atividades profissionais, científicas e técnicas",PARANÁ,149906771.99456024
562,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,PARANÁ,2849541588.310128
563,2017,PJ - Construção,PARANÁ,920403614.1261116
564,2017,PJ - Educação,PARANÁ,34726360.92619273
565,2017,PJ - Eletricidade e gás,PARANÁ,27938.18525623469
566,2017,PJ - Indústrias de transformação,PARANÁ,2388061294.0872445
567,2017,PJ - Indústrias extrativas,PARANÁ,47603189.50542498
568,2017,PJ - Informação e comunicação,PARANÁ,44589335.386041276
569,2017,PJ - Organismos internacionais e outras instituições extraterritoriais,PARANÁ,0.0
570,2017,PJ - Outras atividades de serviços,PARANÁ,31915264.766928706
571,2017,PJ - Saúde humana e serviços sociais,PARANÁ,128810322.30257054
572,2017,PJ - Serviços domésticos,PARANÁ,39809.76328054527
573,2017,"PJ - Transporte, armazenagem e correio",PARANÁ,872904970.7697138
574,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,37542459.42041574
575,2017,"PJ - Administração pública, defesa e seguridade social",RIO DE JANEIRO,275561.1132491991
576,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RIO DE JANEIRO,2329453.0229004966
577,2017,PJ - Alojamento e alimentação,RIO DE JANEIRO,415109946.95353025
578,2017,"PJ - Artes, cultura, esporte e recreação",RIO DE JANEIRO,67683516.69368014
579,2017,PJ - Atividades administrativas e serviços complementares,RIO DE JANEIRO,636846984.0422546
580,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",RIO DE JANEIRO,1128111725.9543984
581,2017,PJ - Atividades imobiliárias,RIO DE JANEIRO,333262916.95528877
582,2017,"PJ - Atividades profissionais, científicas e técnicas",RIO DE JANEIRO,1204498178.824808
583,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,RIO DE JANEIRO,3219302338.5764427
584,2017,PJ - Construção,RIO DE JANEIRO,5969642604.474929
585,2017,PJ - Educação,RIO DE JANEIRO,133198929.98691842
586,2017,PJ - Eletricidade e gás,RIO DE JANEIRO,1146275662.7192984
587,2017,PJ - Indústrias de transformação,RIO DE JANEIRO,2845105964.4602904
588,2017,PJ - Indústrias extrativas,RIO DE JANEIRO,82710351.6281718
589,2017,PJ - Informação e comunicação,RIO DE JANEIRO,3766382510.288994
590,2017,PJ - Organismos internacionais e outras instituições extraterritoriais,RIO DE JANEIRO,0.0
591,2017,PJ - Outras atividades de serviços,RIO DE JANEIRO,101736056.71316202
592,2017,PJ - Saúde humana e serviços sociais,RIO DE JANEIRO,106742111.34911661
593,2017,PJ - Serviços domésticos,RIO DE JANEIRO,1896051.2854549913
594,2017,"PJ - Transporte, armazenagem e correio",RIO DE JANEIRO,5191758392.447733
595,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RIO DE JANEIRO,63999060.0590943
596,2017,"PJ - Administração pública, defesa e seguridade social",RIO GRANDE DO NORTE,0.0
597,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RIO GRANDE DO NORTE,3756183.7822176022
598,2017,PJ - Alojamento e alimentação,RIO GRANDE DO NORTE,19220986.84509253
599,2017,"PJ - Artes, cultura, esporte e recreação",RIO GRANDE DO NORTE,2274112.9402628937
600,2017,PJ - Atividades administrativas e serviços complementares,RIO GRANDE DO NORTE,45434946.82738891
601,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",RIO GRANDE DO NORTE,2161593.3184219487
602,2017,PJ - Atividades imobiliárias,RIO GRANDE DO NORTE,7181005.426679817
603,2017,"PJ - Atividades profissionais, científicas e técnicas",RIO GRANDE DO NORTE,8149454.663158302
604,2017,PJ - Comércio; reparação de veículos automotores e motocicletas,RIO GRANDE DO NORTE,200846829.39793816
605,2017,PJ - Construção,RIO GRANDE DO NORTE,135021292.09196344
606,2017,PJ - Educação,RIO GRANDE DO NORTE,4956084.69825121
607,2017,PJ - Eletricidade e gás,RIO GRANDE DO NORTE,117409.79183843208
608,2017,PJ - Indústrias de transformação,RIO GRANDE DO NORTE,77141768.46758434
609,2017,PJ - Indústrias extrativas,RIO GRANDE DO NORTE,10533153.814635782
610,2017,PJ - Informação e comunicação,RIO GRANDE DO NORTE,4706549.136696841
611,2017,PJ - Outras atividades de serviços,RIO GRANDE DO NORTE,4799040.819435832
612,2017,PJ - Saúde humana e serviços sociais,RIO GRANDE DO NORTE,32195477.784359194
613,2017,PJ - Serviços domésticos,RIO GRANDE DO NORTE,159257.57105031726
614,2017,"PJ - Transporte, armazenagem e correio",RIO GRANDE DO NORTE,532074499.52995914
615,2017,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RIO GRANDE DO NORTE,3222601.0838353545
616,2017,"PJ - Administração pública, defesa e seguridade social",RONDÔNIA,0.0
617,2017,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,806455.8923378981
618,2017,PJ - Alojamento e alimentação,RONDÔNIA,12756571.716946293
619,2017,"PJ - Artes, cultura, esporte e recreação",RONDÔNIA,467833.1406641121
620,2017,PJ - Atividades administrativas e serviços complementares,RONDÔNIA,20633595.704983607
621,2017,"PJ - Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,888802.6379536404
622,2017,PJ - Atividades imobiliárias,RONDÔNIA,2596353.72411747
